No,user_name,text,label
148,Majelis Ulama Indonesia,"Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI menyatakan vaksin inâ€¦ https://t.co/UDmteBMJT6",positif
149,suarabanyumas,Kabupaten #Purbalingga mendapatkan jatah 1.326 #vaksin Covid-19 untuk tahap pertama. Namun jumlah tersebut masih daâ€¦ https://t.co/SUAZ5uCFGZ,positif
150,anggra bratama MST,"AYO MAIN LAGI

@gundamfc 

#football #sepakbola #soccer #psbb #covid #corona #viral #senayan #vaksin #ayomainlagiâ€¦ https://t.co/VBT936ndfz",positif
151,Arsika,"Mari kita dukung program vaksinasi Covid-19 agar indonesia terbebas dari pandemi.

#vaksin
#indonesiamaju
#jokowi https://t.co/YzqTYq28uU",positif
152,darksideoftintin,Info boker pagi ini ditemani kopi hitam buatan que dan berita wajib vaksin yang membuat hasrat boker ku menghilang #vaksin,positif
153,TVMu,"Pandangan dan sikap Muhammadiyah terkait Vaksinasi 

@Abe_Mukti 
#Muhammadiyah
#TvMuhammadiya
#Vaksinasi
#Sinovacâ€¦ https://t.co/QlawezjRZZ",positif
154,BaBe - Baca Berita,Gubernur Banten Ungkap Alasan Serang dan Tangsel Dapat Jatah Vaksin Pertama #Vaksin #tangsel #KabupatenTangerangâ€¦ https://t.co/jazfTP6KkA,positif
155,#RiauPos3Dekade,Kapolres Kampar: Saya Siap Disuntik Vaksin. - #RiauPos #Kapolres #Suntik #Vaksin #Pertama #Kampar https://t.co/3oJzswjTTo,positif
156,musemedia.id,"Program Vaksinasi Covid 19 Di Mulai 14 January
https://t.co/DJFSbbBqEv

#musemedia #musemediaid #mymuse #vaksinasiâ€¦ https://t.co/Gs7WAsdDex",positif
157,Halal Indonesia #LPPOMMUISiap,"#SobatHalalMUI, syarat pemberian EUA adlh vaksin hrs memiliki data uji klinik 1 dan 2 scr lengkap, serta data interâ€¦ https://t.co/f2eMWjrXcW",positif
158,BaBe - Baca Berita,"Ridwan Kamil Ceritakan Efek 2 Kali Disuntik Vaksin Covid-19: Pegal dan Linu 1 Jam, Ngantuk... #RidwanKamilâ€¦ https://t.co/y6P7nt5JcP",positif
159,RUMAH SAKIT PKU SOLO,"Tips Mencegah penyakit tipus dan layanan VACCINE CENTER @rspkusolo 

#vaksin #salmonellatyphy #pkusolo #vaksinsoloâ€¦ https://t.co/nhBcGiVSiK",positif
160,Majelis Ulama Indonesia,"Perjalanan Vaksin Sinovac
Menuju Halal dan Tayib

#vaksin #sinovac #halal #muiorid #muipusat @BPOM_RI
@biofarmaIDâ€¦ https://t.co/0vyOw33sPG",positif
161,Galang.Kun ðŸ‡®ðŸ‡©,"Kok #TolakDivaksinSinovac sih ??
Padahal baru datang 15jt Dosis Bahan baku lo hari ini ðŸ˜….
Kasian Pemerintah buang-bâ€¦ https://t.co/3oKqM2WGFN",positif
162,Pemprov Sumut,"26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya

sumber:â€¦ https://t.co/J9VxWjQiKm",positif
163,COVID-19 SUMUT,"26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya

sumber:â€¦ https://t.co/kAY9SLOSjT",positif
164,Prokompim Pati,"Masih bingung perihal vaksin? Swipe left!

#HumasSetdaPati #PatiLawanCorona #Vaksinasi #VaksinCovid19â€¦ https://t.co/vH4eFG2y3m",positif
165,Majelis Ulama Indonesia Jawa Timur (MUI JATIM),"Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI menyatakan vaksin inâ€¦ https://t.co/lVMGBtaCgp",positif
166,IraSoenjotoKaminsky,"Sebanyak 15 juta dosis vaksin baru saja tiba di Bandara Soekarno-Hatta, Jakarta. #vaksinasi",positif
167,arisartawan,Nih denger #TolakDivaksinSinovac #Vaksin #COVID19 https://t.co/px1Twhb3aL,positif
168,BaBe - Baca Berita,15 Juta Dosis Bulk Vaksin Sinovac Tiba di Indonesia #Vaksin #BioFarma #Soetta #Vaksinasi https://t.co/k6YYlt3gTH https://t.co/CrIYILAHb4,positif
169,KabarGolkar,"Kader Golkar Siap di Vaksin! 
Rakyat Sehat Indonesia Maju

@airlangga_hrt
Ketua Umum DPP Partai Golkarâ€¦ https://t.co/cXPadr3ozL",positif
170,Matchawika,"Mengapa kok uji klinis di Indonesia kok cuma 65,3% dibanding Brazil 78% dan di Turki bisa 90an% ?

Ada banyak faktor
#Sinovac #Vaksin",positif
171,BaBe - Baca Berita,Istana: Jokowi Divaksin Corona Rabu Pagi #Vaksinasi #DepKes #Vaksin https://t.co/pz33P9GhuD https://t.co/2raxhaFmaS,positif
172,Republik Merdeka Banten,"MUI Banten: Sebelum Masyarakat, Kepala Daerah Wajib Disuntik Vaksin Terlebih Dulu - https://t.co/d6vhyP6enDâ€¦ https://t.co/K6KPEyoP70",positif
173,inno kribow,Menkes: Bahan Baku untuk Produksi 15 Juta Vaksin COVID-19 Datang Hari Ini #Vaksin #VaksinCorona #VaccineStrategy https://t.co/6blW8gqiRF,positif
174,BaBe - Baca Berita,China Manfaatkan Sertifikat Halal MUI untuk Memasarkan Vaksin Sinovac ke Negara-Negara Islam #Vaksin #mui #Litbangâ€¦ https://t.co/mpmQ5HjbtO,positif
175,LBH AMIN,"UU Kesehatan RI No. 36 Tahun 2009
Pasal 5, Poin (3). Setiap orang berhak secara mandiri dan bertanggung jawab menenâ€¦ https://t.co/iUNEV74Zok",positif
176,MURIANEWS,"Mengapa Suntik Vaksin Corona Harus Dua Kali? Ini Penjelasan Medisnya
#Kudus #Vaksinasi #VaksinSinovac
@murianewscom https://t.co/ISbWiSDqAN",positif
177,Trenasia,"Vaksin juga ada yang dalam bentuk curah loh
#VaksinSinovac #vaksin #VaksinLolosUjiKlinis 
https://t.co/TYoTAYj1gL",positif
178,PMJNEWS,"Presiden Jokowi Suntik Vaksin Covid-19 Besok Pagi, Disiarkan Secara Live
https://t.co/c1PwfUTW3y 
#jokowi #presiden #vaksinasi #covid19",positif
179,PMJNEWS,"Menkes: Kelompok Lansia Akan Divaksin Periode Maret-April
https://t.co/aUpMXWY8NQ 
#menkes #lansia #vaksin #covid19",positif
180,amed Ø§Ø­Ù…Ø¯ Ù‡Ù„Ø§Ø¨ÙŠ â,"Abis baca2 tentang thread2 #Vaksin #Sinovac, dr efikasi dan efeknya, kayaknya hasilnya sama aja divaksin sama g divâ€¦ https://t.co/RghqcoRwtL",positif
181,Ainruk,"Dua hari jelang #vaksin, keinget jaman sekolah lari saat mau disuntik. Tpi kalau sekarang mgkin lari karena takut efek samping. Aasudahlah",positif
182,DINAS KOMINFO SUMUT,"26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya

sumber:â€¦ https://t.co/UHS8ec0Ie9",positif
183,Serambi Indonesia,"#Jokowi
#Vaksin
#Covid-19
""Besok saat penyuntikan perdana tersebut juga akan disiarkan secara live streaming. Jadiâ€¦ https://t.co/ewhtJk2Toq",positif
184,Tanya Vaksinasi,"Pemeriksaan pap smear bisa deteksi dini kanker serviks?

#vaksinasi #vaksin #HPV #kankerserviks
#vaksinasiHPV

https://t.co/wSwcpcoiia",positif
185,ProKabar.com,Menag Minta Umat Tak Ragu Ikut Program #vaksinisasi. Kunjungi https://t.co/bhoMR2cuG2 . #covid #hdp #Kemenagâ€¦ https://t.co/gasLAieEaq,positif
186,Rakyat Merdeka,"Bakal Ditayangkan Secara Live Streaming 
Besok Pagi, Jokowi Terima Suntikan Vaksin Covid

@jokowi Presiden #Vaksinâ€¦ https://t.co/AEU3QBcjEs",positif
187,askara,"Yang Khawatir Divaksin Corona, Lihat Saja Kondisi Gubernur Ridwan Kamil #news #jabar #JawaBarat #vaksin #COVID19 https://t.co/wphMAWLBxk",positif
188,Acuantodaycom,"Presiden RI Joko Widodo dijadwalkan menjalani vaksinasi perdana Covid-19 pada Rabu 13 Januari 2021, pagi hari.â€¦ https://t.co/OiLYMkpTnP",positif
189,HENDRIAWAN ANGGA,"Saya siapp Di vaksin

#soksi
#vaksin https://t.co/hNVPhl4Pls",positif
190,BeritaSatu,"Video: Vaksin COVID-19 Tahap 3 Tiba, Doni Monardo: Kita Harus Bersyukur

#COVID19 #Sinovac #Vaksin #VaksinCOVID19â€¦ https://t.co/weVbG6tiox",positif
191,Rakyat Merdeka,"Kamis Besok Disuntik, Ganjar Jadi Orang Pertama Yang Terima Vaksin Covid Di Jawa Tengah

@ganjarpranowo #Vaksinâ€¦ https://t.co/gStNueWBBR",positif
192,Rakyat Merdeka,"Kamis Besok, Kota Dan Kabupaten Semarang Serta Kota Surakarta Siap Jalankan Vaksinasi Perdana Covid-19â€¦ https://t.co/28BoAPl2rj",positif
193,Dealio.id,Semua warga Indonesia diwajibkan turut serta dalam program vaksinasi Sinovac. Pemerintah akan memberikan sanksi pidâ€¦ https://t.co/SWqNd91MsB,positif
194,newsmerahputih,"Fatwa MUI diharapkan untuk redam hoaks perihal vaksin COVID-19.

#merahputihcom #fatwaMUI #vaksin #covid19 https://t.co/ind1N9NKIW",positif
195,iNews.id,"Menag: Vaksin Sinovac Halal Tak Mengandung Bagian Tubuh Manusia maupun Babi 

#Menag #GusYaqut #Vaksin https://t.co/rAmQ8brcnb",positif
196,Syasqia Ayu,"Penny K Lukito (Kepala Badan Pengawasan Obat dan Makanan/BPOM) menyatakan, Vaksin Sinovac Aman, berkhasiat. Mampu tâ€¦ https://t.co/CwyHRPInDU",positif
197,Jihan Keisha,Penny K Lukito (Kepala Badan Pengawasan Obat dan Makanan/BPOM) menyatakan badan POM memberikan Emergency Use Authorâ€¦ https://t.co/oWswAu8um9,positif
198,Geisha Ayu,Sah BPOM beri izin Vaksin Covid-19 Sinovac #vaksinasi https://t.co/tpgGSWjIXq,positif
199,Rina Ayu,Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan badan POM ngasih Emergency Use Authorizatâ€¦ https://t.co/BsFWk6uO5X,positif
200,Hanifah Putri,"Penny K Lukito ( kpala Badan Pengawasan Obat &amp; Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. msmpu tuâ€¦ https://t.co/Vv7NfxO2nH",positif
201,Deandra Putri,syah BPOM beri ijin Vaksin Covid-19 Sinovac #vaksinasi https://t.co/hyXpDGv1Ii,positif
202,Ajeng Sunthi,penny K lukito ( kepala dewan penjagaan remedi dan makanan/bpom ) mengemukakan raga POM mengagih emergency use authâ€¦ https://t.co/QXivNuMIgQ,positif
203,Geisha Ayu,penny K lukito ( kepala awak pemeliharaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat. kuâ€¦ https://t.co/iEYMwMmnPI,positif
204,Ajeng Sunthi,Penny K Lukito (Kepala Badan Pengawasan #vaksinasi https://t.co/rtHnLm0MHh,positif
205,Rania Putri,terang Badan Pengawasan Obat dan Makanan ongkosi pangestu vaksin covid-19 sinovac #vaksinasi https://t.co/2QXD4ZDJLa,positif
206,Erni Putri,Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan badan POM ngasih Emergency Use Authorizatâ€¦ https://t.co/lr2sfKGsVl,positif
207,Deandra Putri,"Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. mampuhâ€¦ https://t.co/v2PqDeQt93",positif
208,Erni Putri,Penny K Lukito ( kpala Badan Pengawasan #vaksinasi https://t.co/b9Pcj9kEyK,positif
209,Jeihani Putri,sempurna Badan Pengawasan Obat dan Makanan distribusikan per-kenan vaksin covid-19 sinovac #vaksinasi https://t.co/A5FjhmSK0z,positif
210,Gina Amelia,penny K lukito ( kepala komisi pengamatan remedi dan makanan/bpom ) menjelaskan akademi POM menurunkan emergency usâ€¦ https://t.co/wiGm24q3Og,positif
211,Rania Putri,penny K lukito ( kepala institusi pemeliharaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiaâ€¦ https://t.co/cpLyII18qd,positif
212,Gina Amelia,penny K lukito ( kepala fisik penilikan #vaksinasi https://t.co/0A5eU6EEOb,positif
213,Zara Ayu,sempurna Badan Pengawasan Obat dan Makanan silakan restu vaksin covid-19 sinovac #vaksinasi https://t.co/3tJ4IMlRbf,positif
214,Jeihani Putri,"Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. msmpu tâ€¦ https://t.co/Dn8CjVrmLQ",positif
215,Syifa Tiana,makbul Badan Pengawasan Obat dan Makanan bayari pangestu vaksin covid-19 sinovac #vaksinasi https://t.co/BYxcVWFp8n,positif
216,Zara Ayu,penny K lukito ( kepala yayasan pemeriksaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat.â€¦ https://t.co/gE3Mr8SVvZ,positif
217,Mia Amelia,penny K lukito ( kepala awak supervisi remedi dan makanan/bpom ) menyampaikan konsorsium POM menganugerahkan emergeâ€¦ https://t.co/5v2LHR5HmG,positif
218,Mia Amelia,Penny K Lukito ( pala Badan Pengawasan #vaksinasi https://t.co/C0hI2xTTNV,positif
219,Cika maulani,makbul Badan Pengawasan Obat dan Makanan bayari restu vaksin covid-19 sinovac #vaksinasi https://t.co/2HGTBUMLqc,positif
220,Syifa Tiana,penny K lukito ( kepala kelompok inspeksi penawar dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat. bâ€¦ https://t.co/mvovFbmC3J,positif
221,Sukma Putri,Penny K Lukito ( kpala Badan Pengawasan Obat n Makanan/BPOM ) menyatakan badan POM mberikan Emergency Use Authorizaâ€¦ https://t.co/cbIBBUTi0a,positif
222,Sukma Putri,penny K lukito ( kepala jawatan kuasa pencegahan #vaksinasi https://t.co/uGxQfXXm6A,positif
223,Hanin Dita,sahih Badan Pengawasan Obat dan Makanan utarakan persetujuan vaksin covid-19 sinovac #vaksinasi https://t.co/L30gEtYpQ0,positif
224,Cika maulani,"Penny K Lukito ( pala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. msmpu tuâ€¦ https://t.co/VeWYPqnrPf",positif
225,Syasqia Ayu,penny K lukito ( kepala majelis kontrol #vaksinasi https://t.co/PFbYx7lTfA,positif
226,Syasqia Ayu,penny K lukito ( kepala lembaga pemeriksaan penawar dan makanan/bpom ) memaklumkan institut POM mengamalkan emergenâ€¦ https://t.co/qkNJ30OjGj,positif
227,Jihan Keisha,asi Badan Pengawasan Obat dan Makanan modali persetujuan vaksin covid-19 sinovac #vaksinasi https://t.co/iCZLReqSl3,positif
228,jabarprov.go.id | #75TahunJabar,"Sampurasun wargi Jabar ðŸ˜Š
.
Berikuti ini infografis tanya-jawab mengenai info-info seputar vaksin ðŸ˜‰
Yuk kita simak ðŸ¤—â€¦ https://t.co/5TZ2PcNgjB",positif
229,Hanin Dita,penny K lukito ( kepala persatuan perlindungan penawar dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiâ€¦ https://t.co/hBKTVq7obe,positif
230,Hanifah Putri,Penny K Lukito ( pala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan badan POM mberikan Emergency Use Authorizaâ€¦ https://t.co/2yw15PHHt1,positif
231,Hanifah Putri,penny K lukito ( kepala akademi perlindungan #vaksinasi https://t.co/ZvlhXHwHr1,positif
232,Rina Ayu,aci Badan Pengawasan Obat dan Makanan serahkan restu vaksin covid-19 sinovac #vaksinasi https://t.co/HOQ14mwVCw,positif
233,Geisha Ayu,penny K lukito ( kepala senat pengendalian #vaksinasi https://t.co/39p4qBzfcE,positif
234,jabarprov.go.id | #75TahunJabar,"Sampurasun wargi jabar ðŸ˜Š
.
Program pelaksanaan vaksinasi COVID-19 akan segera dilakukan setelah Badan Pengawas Obatâ€¦ https://t.co/Msv6UXpJ5k",positif
235,Deandra Putri,Penny K Lukito (Kepala Badan Pengawasan #vaksinasi https://t.co/AqnIKGlDhZ,positif
236,Seputar Info Indonesia,"Program vaksinasi Covid-19 adalah salah satu strategi utama untuk menyelesaikan masalah pandemi.

#Covid19â€¦ https://t.co/gA2zrC7dkI",positif
237,Berita Covid,"#Vaksin Covid-19 Aman dan Halal, Menteri Agama: Jangan Ragu Ikut Vaksinasi - https://t.co/1hFRey6UPt #Covid #Covid19 https://t.co/eoNEBVNhL0",positif
238,Belajar Saham,"Besok Bapak Presiden Jokowi akan di vaksin, apakah ini sentimen baik/buruk?

Sudah beberapa hari saham farmasi naikâ€¦ https://t.co/gENuGWSxng",positif
239,yoon_manoobal,"@halakhitaT0BA #Vaksin Oke Siap Edar 
#PakaiMaskermuSayang",positif
240,Indonesia Baik,Hai SohIB! BPOM telah resmi mengeluarkan izin penggunaan darurat untuk #VaksinSinovac. Seperti apa hasil evaluasinyâ€¦ https://t.co/x4uRYyHgJQ,positif
241,JNE.Yogyakarta,"Guys, sekarang ini lagi ramai soal Vaksin. Nah, tapi apakah teman-teman tau apa itu Vaksin dan istilah lainnya??

Yâ€¦ https://t.co/TMrHVbSGPp",positif
242,radamuhu.com,"Jokowi jadi orang pertama di Indonesia yang disuntik vaksin covid-19 besok Rabu, 13 Januari 2020. #Jokowi #Vaksinâ€¦ https://t.co/9IfIDYBd34",positif
243,IraSoenjotoKaminsky,"Sejak 16 Nov 2020 lalu, Presiden Pak @jokowi sudah menyatakan bersedia menjadi orang Indonesia pertama yang disuntiâ€¦ https://t.co/x1kgE6eK7u",positif
244,BaBe - Baca Berita,"Suntik Vaksin di Makassar Siap Dilakukan, Tahap Pertama di 47 Puskesmas #Vaksin #KotaMakassar #Wabah #Vaksinasiâ€¦ https://t.co/F9MNxl2Uk6",positif
245,radamuhu.com,Hal ini mengacu pada Undang-Undang (UU) Nomor 6 Tahun 2018 tentang Kekarantinaan Kesehatan. #Vaksin #Covid19â€¦ https://t.co/OG5h4SnOfS,positif
246,Polda D.I. Yogyakarta,"TNI-POLRI Vaksinasi Melawan Pandemi Sinergi Untuk Negeri ðŸ‡®ðŸ‡©
.
.
.
#PoldaDIY #PoldaJogja #Vaksin #Covid19 https://t.co/8zs8wNMsCX",positif
247,Lampung Post (Official),"Anggota Komisi III DPRD Lampung Barat, Ismun Zani, meminta DinKes memberikan surat keterangan bukti positif terpapaâ€¦ https://t.co/NrfGsW9Lcf",positif
248,VIVAcoid,Menteri Agama Yaqut Cholil Qoumas mengajak semua umat beragama untuk mengikuti program vaksinasi COVID-19.â€¦ https://t.co/EbnJChGf3Z,positif
249,Fraksi NasDem,"Tahapan pertama vaksinasi Covid 19 akan digelar esok, rabu 13 Januari 2021. Sebanyak 1,48 juta orang ditargetkan diâ€¦ https://t.co/ERhCKIZN7a",positif
250,inno kribow,Menkes: Bahan Baku untuk Produksi 15 Juta Vaksin COVID-19 Datang Hari Ini #VaksinKitaDatangLagi #Vaksin https://t.co/6blW8gqiRF,positif
251,iNews.id,"PT Bio Farma menyatakan telah menuntaskan pendistribusian vaksin Covid-19 ke 34 provinsi.

#BioFarma #Vaksinâ€¦ https://t.co/AEZzByme5f",positif
252,Republik Merdeka Banten,Pemkot Serang Tunjuk 33 Faskes Tempat Vaksinasi - https://t.co/d6vhyP6enD https://t.co/n7KzYZnR9S #Vaksinâ€¦ https://t.co/2c7MEY8UEx,positif
253,BetaNewsID,"Jumlah Vaksin Terbatas jadi Alasan Tiga Daerah Ini Sebagai Penerima Vaksinasi Pertama

#betanewsidâ€¦ https://t.co/tEukEGfNOo",positif
254,JNE Mojokerto,"Guys, sekarang ini lagi ramai soal Vaksin. Nah, tapi apakah teman-teman tau apa itu Vaksin dan istilah lainnya??

Yâ€¦ https://t.co/PBYK6Wz8Dr",positif
255,Lampung Post (Official),"Presiden Joko Widodo bakal disuntik vaksin Covid-19 pada Rabu pagi, 13 Januari 2020.
#COVID19 #BPOM #MUIâ€¦ https://t.co/6DKzUV7n3q",positif
256,TVMu,"Jika BPOM Sudah Aman, Insyaallah Vaksin Aman
#Muhammadiyah
#TvMuhammadiyah
#Vaksinasi
#Sinovac
#Covid19 https://t.co/jbk7SKQpw4",positif
257,Diskominfo Natuna,#SobatKom Kementerian Kesehatan (Kemkes) telah menerbitkan petunjuk teknis (juknis) pelaksanaan vaksinasi Covid-19.â€¦ https://t.co/pEztFjizdE,positif
258,Polsek tempursari,"TNI - POLRI
Vaksinasi Melawan Pandemi
Sinergi Untuk Negeri
#PoldaJatim
#HumasPoldaJatim
#PolresLumajangâ€¦ https://t.co/Ghwr0DPOv9",positif
259,Lampung Post (Official),Bupati Tanggamus Dewi Handajani menyatakan kesiapannya untuk menerima vaksin Sinovac dalam vaksinasi perdana di Lamâ€¦ https://t.co/PN48LsZRhP,positif
260,#AkunResmiBalai,"Kami ASN Badan POM siap divaksinasi

Ayo bersama kita sukseskan vaksinasi agar pendemi covid 19 segera berlalu

Berâ€¦ https://t.co/KbdAZvHsOA",positif
261,Mimi Chimmy,BPOM sudah mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin covid-19 buatan sinovâ€¦ https://t.co/ysbKgSNbTL,positif
262,Humas Polres TTS,"#TNI-POLRI
#Vaksinasi Melawan Pendemi
#Sinergi untuk Negeri https://t.co/rGvdG3JaLF",positif
263,Warta Kota Official,Wagub DKI: Pelaksanaan Vaksinasi Covid-19 Tahap Pertama Bagi Tenaga Kesehatan Mulai 15 Januariâ€¦ https://t.co/qMa9lWEaVk,positif
264,Budi Primawan,"#vaksin (@ Apotik Karya Sehat in Jakarta Utara, Jakarta Capital Region w/ @dedelizaliz @imikail)â€¦ https://t.co/6pqVUgfu25",positif
265,Abdul Rasyid,"#LawanCovid19
dengan #3M 
#MemakaiMasker dengan Benar
#MenjagaJarak Hindari Kerumunan
#MencuciTangan Pakai Sabun

Pâ€¦ https://t.co/qx2r4jqSxa",positif
266,infoseputarindo,"Walaupun sudah ada vaksin, protokol kesehatan jangan sampai kendor! Jangan lupa selalu terapkan 3M, ya!

#Vaksinâ€¦ https://t.co/dFTopNczE8",positif
267,Abdul Rasyid,"#LawanCovid19
dengan #3M 
#MemakaiMasker dengan Benar
#MenjagaJarak Hindari Kerumunan
#MencuciTangan Pakai Sabun

Pâ€¦ https://t.co/sJbTXvRrg8",positif
268,Eka Hospital,Mari bersama berkontribusi dalam menerapkan protokol kesehatan secara ketat untuk menekan angka penularan Covid-19â€¦ https://t.co/1J6JyptHVP,positif
269,Suga Ncug,Menteri Agama menyampaikan untuk tidak Ragu Ikuti Vaksinasi Covid-19 yg sudah dicanangkan pemerintah guna melawanâ€¦ https://t.co/PjgzsbdGCC,positif
270,Aa Ilham,"VAKSIN COVID-19â—ï¸| IZIN DARURAT VAKSIN | BEGINI KATA KETUA UMUM PB IDI https://t.co/EKKwJDg3jO lewat @YouTube

sumbâ€¦ https://t.co/850dg3lng0",positif
271,Arif Rahman Hakim,Menag Minta Umat Beragama Jangan Ragu Ikut #vaksinasi #COVID19 https://t.co/H7Q726jexJ,positif
272,Get VaccsðŸ’‰,"Ada 15 vaksin untuk beberapa penyakit yang direkomendasikan untuk orang dewasa, salah satunya ada Vaksin HPV (Humanâ€¦ https://t.co/0QRaDLbtYm",positif
273,Randuhati,BPOM sudah mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin covid-19 buatan sinovâ€¦ https://t.co/RAmPljU6Qq,positif
274,GenPI.co,Perhimpunan Ahli Epidemiologi Indonesia (PAEI) Jateng blak-blakkan merespons rencana vaksinasi tahap pertama yang aâ€¦ https://t.co/zKIZvZcdo3,positif
275,Indonesia Baik,"Hai SohIB!
Pemerintah berencana memulai program vaksinasi COVID-19 gratis pada Rabu besok (13/01/2021) dan Presidenâ€¦ https://t.co/hJPV4LeH5a",positif
276,sutriyono,"Vaksin yg paling manjur,
#COVID19 #VaksinKitaDatangLagi #Vaksin https://t.co/YQcRsy7ob0",positif
277,MONITOR Indonesia,Tak Mengandung Babi: Menteri Agama Yaqut Cholil Qoumas Imbau Umat Islam Tak Ragu Ikut Vaksin!â€¦ https://t.co/ReXwfYOBfy,positif
278,Don Kerul,Saya siap selalu #Vaksin #vaksincovid #VaksinKitaDatangLagi https://t.co/BVoOyrFARk,positif
279,Ghazali Zawawi,"Apakah tahap keberkesanan #vaksin #pfizer ? 
Persediaan yang perlu kita tahu sebelum menerima suntikan dos pertamaâ€¦ https://t.co/IcHajFSvIG",positif
280,Lampung Post (Official),Ketua IDI cabang Bandar Lampung merekomendasikan kepada perhimpunan dokter spesialis penyakit dalam Indonesia mengeâ€¦ https://t.co/Erfql70mjh,positif
281,Muhammadiyah Jepang,"Berdasarkan pertimbangan kemaslahatan umum, tingkat kedaruratan utama (martabat dlaruri) serta demi menyelamatkan kâ€¦ https://t.co/IVtmHWn7bT",positif
