No,user_name,text,label,lowercase,remove,tweet_clean
74,simmanews,"info, Pekan ini tenaga kesehatan di Jabar mulai suntik vaksin Covid cek disini untuk selengkapnyaâ€¦ https://t.co/msZcLrS0lP",positif,"info, pekan ini tenaga kesehatan di jabar mulai suntik vaksin covid cek disini untuk selengkapnyaâ€¦ https://t.co/mszclrs0lp",info pekan ini tenaga kesehatan di jabar mulai suntik vaksin covid cek disini untuk selengkapnya ,"['info', 'pekan', 'tenaga', 'kesehatan', 'jabar', 'suntik', 'vaksin', 'covid', 'cek', 'selengkapnya']"
75,R = ?,"BPOM Resmi Keluarkan EUA Untuk Vaksin Sinovac

https://t.co/UHFzi6uvJH

#idnglobe #vaksin #izindarurat #bpom",positif,"bpom resmi keluarkan eua untuk vaksin sinovac

https://t.co/uhfzi6uvjh

#idnglobe #vaksin #izindarurat #bpom",bpom resmi keluarkan eua untuk vaksin sinovac ,"['bpom', 'resmi', 'keluarkan', 'eua', 'vaksin', 'sinovac']"
76,Fix Makassar,BPOM (@BPOM_RI) akhirnya mengeluarkan izin penggunaan darurat atau EUA untuk vaksin Covid-19. Penny menyebutkan sudâ€¦ https://t.co/lXf99CcXwL,positif,bpom @bpom_ri) akhirnya mengeluarkan izin penggunaan darurat atau eua untuk vaksin covid-19. penny menyebutkan sudâ€¦ https://t.co/lxf99ccxwl,bpom  akhirnya mengeluarkan izin penggunaan darurat atau eua untuk vaksin covid penny menyebutkan sud ,"['bpomakhirnya', 'mengeluarkan', 'izin', 'penggunaan', 'darurat', 'eua', 'vaksin', 'covid', 'penny', 'sud']"
77,TIMES INDONESIA,Ketua Badan Pengawas Obat dan Makanan (BPOM) Penny Lukito memberikan izin penggunaan darurat atau Emergency Use Autâ€¦ https://t.co/UtRNhkDfvo,positif,ketua badan pengawas obat dan makanan bpom) penny lukito memberikan izin penggunaan darurat atau emergency use autâ€¦ https://t.co/utrnhkdfvo,ketua badan pengawas obat dan makanan bpom penny lukito memberikan izin penggunaan darurat atau emergency use aut ,"['ketua', 'badan', 'pengawas', 'obat', 'makanan', 'bpom', 'penny', 'lukito', 'izin', 'penggunaan', 'darurat', 'emergency', 'use', 'aut']"
78,gian fitriyani,"Siapa saja yg tidak boleh di Vaksin COVID19?

ðŸŽµ Aya Nakamura - Copines
#vaccines #vaccination #vaksinâ€¦ https://t.co/IK5ByRrL4S",positif,"siapa saja yg tidak boleh di vaksin covid19?

ðÿžµ aya nakamura - copines
#vaccines #vaccination #vaksinâ€¦ https://t.co/ik5byrrl4s",siapa saja yg tidak boleh di vaksin covid? aya nakamura  copines  ,"['yg', 'vaksin', 'covid', 'aya', 'nakamuracopines']"
79,windy wardani,"BPOM Terbitkan izin penggunaan darurat vaksin Covid19 buatan sinovac
#vaksin #sinovachalal #vaksÃ¬ncovid19â€¦ https://t.co/4cDaCr3hKh",positif,"bpom terbitkan izin penggunaan darurat vaksin covid19 buatan sinovac
#vaksin #sinovachalal #vaksã¬ncovid19â€¦ https://t.co/4cdacr3hkh",bpom terbitkan izin penggunaan darurat vaksin covid buatan sinovac ncovid ,"['bpom', 'terbitkan', 'izin', 'penggunaan', 'darurat', 'vaksin', 'covid', 'buatan', 'sinovac', 'ncovid']"
82,gopos.id,"Selain memberi dukungan, para anggota legislatif (aleg) bersedia menjadi kelompok pertama yang menjalani vaksinasiâ€¦ https://t.co/f6s8OJMScU",positif,"selain memberi dukungan, para anggota legislatif aleg) bersedia menjadi kelompok pertama yang menjalani vaksinasiâ€¦ https://t.co/f6s8ojmscu",selain memberi dukungan para anggota legislatif aleg bersedia menjadi kelompok pertama yang menjalani vaksinasi ,"['dukungan', 'anggota', 'legislatif', 'aleg', 'bersedia', 'kelompok', 'menjalani', 'vaksinasi']"
83,Paket~Kilat~Harga~EkonomisðŸ”ƒ,Badan POM Akhirnya Resmi Keluarkan Emergency Use Authorization atau Persetujuan penggunaan dalam kondisi kedarurataâ€¦ https://t.co/ZL7mfviKXe,positif,badan pom akhirnya resmi keluarkan emergency use authorization atau persetujuan penggunaan dalam kondisi kedarurataâ€¦ https://t.co/zl7mfvikxe,badan pom akhirnya resmi keluarkan emergency use authorization atau persetujuan penggunaan dalam kondisi kedarurata ,"['badan', 'pom', 'resmi', 'keluarkan', 'emergency', 'use', 'authorization', 'persetujuan', 'penggunaan', 'kondisi', 'kedarurata']"
84,VIVAcoid,"Jelang vaksinasi yang dimulai 13 Januari 2021, izin penggunaan darurat vaksin tersebut sudah dikeluarkan.â€¦ https://t.co/y0qxIaVEcc",positif,"jelang vaksinasi yang dimulai 13 januari 021, izin penggunaan darurat vaksin tersebut sudah dikeluarkan.â€¦ https://t.co/y0qxiavecc",jelang vaksinasi yang dimulaijanuariizin penggunaan darurat vaksin tersebut sudah dikeluarkan ,"['jelang', 'vaksinasi', 'dimulaijanuariizin', 'penggunaan', 'darurat', 'vaksin', 'dikeluarkan']"
85,Majelis Ulama Indonesia,"BPOM (@BPOM_RI) Terbitkan EUA, Komisi Fatwa MUI: Vaksin Sinovac Halal dan Boleh Digunakan Muslimâ€¦ https://t.co/ziehQuSiT5",positif,"bpom @bpom_ri) terbitkan eua, komisi fatwa mui: vaksin sinovac halal dan boleh digunakan muslimâ€¦ https://t.co/ziehqusit5",bpom  terbitkan eua komisi fatwa mui vaksin sinovac halal dan boleh digunakan muslim ,"['bpomterbitkan', 'eua', 'komisi', 'fatwa', 'mui', 'vaksin', 'sinovac', 'halal', 'muslim']"
86,Ayu Mashari,"""Vaksin bukan tiket aman COVID ya gaes, masih ada kemungkinan kita kena (kayak orang yg udah vaksin cacar air, teteâ€¦ https://t.co/aJBW79wLZt",positif,"""vaksin bukan tiket aman covid ya gaes, masih ada kemungkinan kita kena kayak orang yg udah vaksin cacar air, teteâ€¦ https://t.co/ajbw79wlzt",vaksin bukan tiket aman covid ya gaes masih ada kemungkinan kita kena kayak orang yg udah vaksin cacar air tete ,"['vaksin', 'tiket', 'aman', 'covid', 'ya', 'gaes', 'kena', 'kayak', 'orang', 'yg', 'udah', 'vaksin', 'cacar', 'air', 'tete']"
87,Borneo Idaman,"Vaksin Sinovac Tiba di Yogya, Vaksinasi direncanakan pada Tanggal 14 Januari #vaksin #covid19 #indonesiasehat https://t.co/hxSFREY0AC",positif,"vaksin sinovac tiba di yogya, vaksinasi direncanakan pada tanggal 14 januari #vaksin #covid19 #indonesiasehat https://t.co/hxsfrey0ac",vaksin sinovac tiba di yogya vaksinasi direncanakan pada tanggaljanuari ,"['vaksin', 'sinovac', 'yogya', 'vaksinasi', 'direncanakan', 'tanggaljanuari']"
88,Lampung Post (Official),"Rumah Sakit Pendidikan (RSP) Unila merawat 9 pasien covid-19 tanpa gejala. 
#COVID19 #Rapidtest #rapidtestantigenâ€¦ https://t.co/klwHcAFEzb",positif,"rumah sakit pendidikan rsp) unila merawat 9 pasien covid-19 tanpa gejala. 
#covid19 #rapidtest #rapidtestantigenâ€¦ https://t.co/klwhcafezb",rumah sakit pendidikan rsp unila merawatpasien covid tanpa gejala   ,"['rumah', 'sakit', 'pendidikan', 'rsp', 'unila', 'merawatpasien', 'covid', 'gejala']"
91,Kaltim Official,Pemerintah berupaya keras mengantisipasi supaya virus corona varian baru tidak sampai ke Indonesia tercinta.â€¦ https://t.co/ubPHlHHH6Y,positif,pemerintah berupaya keras mengantisipasi supaya virus corona varian baru tidak sampai ke indonesia tercinta.â€¦ https://t.co/ubphlhhh6y,pemerintah berupaya keras mengantisipasi supaya virus corona varian baru tidak sampai ke indonesia tercinta ,"['pemerintah', 'berupaya', 'keras', 'mengantisipasi', 'virus', 'corona', 'varian', 'indonesia', 'tercinta']"
92,iNews,"Saksikan iNews Malam ""BPOM Keluarkan Izin Vaksin COVID-19"" sekarang, hanya di iNews!

#iNews #iNewsMalam #vaksinâ€¦ https://t.co/MhMVaMmUqI",positif,"saksikan inews malam bpom keluarkan izin vaksin covid-19"" sekarang, hanya di inews!

#inews #inewsmalam #vaksinâ€¦ https://t.co/mhmvammuqi",saksikan inews malam bpom keluarkan izin vaksin covid sekarang hanya di inews  ,"['saksikan', 'inews', 'malam', 'bpom', 'keluarkan', 'izin', 'vaksin', 'covid', 'inews']"
94,GenPI.co,"Jelang dua hari sebelum vaksinasi tahap pertama dilakukan, Badan POM akhirnya mengeluarkan izin Emergency use authoâ€¦ https://t.co/FIDndjwfbZ",positif,"jelang dua hari sebelum vaksinasi tahap pertama dilakukan, badan pom akhirnya mengeluarkan izin emergency use authoâ€¦ https://t.co/fidndjwfbz",jelang dua hari sebelum vaksinasi tahap pertama dilakukan badan pom akhirnya mengeluarkan izin emergency use autho ,"['jelang', 'vaksinasi', 'tahap', 'badan', 'pom', 'mengeluarkan', 'izin', 'emergency', 'use', 'autho']"
95,iNews.id,"BPOM akhirnya mengeluarkan izin edar vaksin Covid-19 Sinovac. 

#Vaksin #Sinovac #BPOM 

https://t.co/HneLTmjvkP",positif,"bpom akhirnya mengeluarkan izin edar vaksin covid-19 sinovac. 

#vaksin #sinovac #bpom 

https://t.co/hneltmjvkp",bpom akhirnya mengeluarkan izin edar vaksin covid sinovac ,"['bpom', 'mengeluarkan', 'izin', 'edar', 'vaksin', 'covid', 'sinovac']"
99,parade.id,"Alasan Darurat, BPOM Setuju Penggunaan Vaksin Sinovac

https://t.co/VcUwBjAi2G

#Nasional #Kesehatan #BPOM #Covid_19 #Vaksin",positif,"alasan darurat, bpom setuju penggunaan vaksin sinovac

https://t.co/vcuwbjai2g

#nasional #kesehatan #bpom #covid_19 #vaksin",alasan darurat bpom setuju penggunaan vaksin sinovac ,"['alasan', 'darurat', 'bpom', 'setuju', 'penggunaan', 'vaksin', 'sinovac']"
101,Belajar Saham,"Temen"" gimana nih? Vaksin sudah dapat izin dari BPOM. Tentunya itu akan jadi sentimen positif untuk saham-saham farâ€¦ https://t.co/cEx1mz9KL7",positif,"temen"" gimana nih? vaksin sudah dapat izin dari bpom. tentunya itu akan jadi sentimen positif untuk saham-saham farâ€¦ https://t.co/cex1mz9kl7",temen gimana nih vaksin sudah dapat izin dari bpom tentunya itu akan jadi sentimen positif untuk sahamsaham far ,"['temen', 'gimana', 'nih', 'vaksin', 'izin', 'bpom', 'sentimen', 'positif', 'sahamsaham', 'far']"
103,Prokom Kukar,"Pendapat Prof. Dr. dr. Cissy, Guru Besar, dst.
Tegaskan Vaksin Covid 19 aman digunakan.

#vaksin
#COVID19â€¦ https://t.co/fLxA8dSZPK",positif,"pendapat prof. dr. dr. cissy, guru besar, dst.
tegaskan vaksin covid 19 aman digunakan.

#vaksin
#covid19â€¦ https://t.co/flxa8dszpk",pendapat prof dr dr cissy guru besar dsttegaskan vaksin covidaman digunakan   ,"['pendapat', 'prof', 'dr', 'dr', 'cissy', 'guru', 'dsttegaskan', 'vaksin', 'covidaman']"
105,Febri Aryanto,"Jika vaksin hendak di edarkan hrus msuk bpom di cek scra ktat hlal hram nya jgn smpai org brpkir yg tdk"" &amp; jgn jdikâ€¦ https://t.co/zPTLluxu88",positif,"jika vaksin hendak di edarkan hrus msuk bpom di cek scra ktat hlal hram nya jgn smpai org brpkir yg tdk"" &amp; jgn jdikâ€¦ https://t.co/zptlluxu88",jika vaksin hendak di edarkan hrus msuk bpom di cek scra ktat hlal hram nya jgn smpai org brpkir yg tdk amp jgn jdik ,"['vaksin', 'edarkan', 'hrus', 'msuk', 'bpom', 'cek', 'scra', 'ktat', 'hlal', 'hram', 'nya', 'jgn', 'smpai', 'org', 'brpkir', 'yg', 'tdk', 'amp', 'jgn', 'jdik']"
106,Get VaccsðŸ’‰,Halo semuanya! Hari ini Get Vaccs mau kasih informasi ke kalian tentang vaksinasi pada anak. Udah pada divaksin belâ€¦ https://t.co/yslUcKwQ8y,positif,halo semuanya! hari ini get vaccs mau kasih informasi ke kalian tentang vaksinasi pada anak. udah pada divaksin belâ€¦ https://t.co/ysluckwq8y,halo semuanya hari ini get vaccs mau kasih informasi ke kalian tentang vaksinasi pada anak udah pada divaksin bel ,"['halo', 'get', 'vaccs', 'kasih', 'informasi', 'vaksinasi', 'anak', 'udah', 'divaksin', 'bel']"
107,om_cusss,"Kami siap di encusss nganti ping 3

#vaksindatang
#coronailang
#alumnisma1pati #vaksÃ¬ncovid19â€¦ https://t.co/JOVwVOK8Sn",positif,"kami siap di encusss nganti ping 3

#vaksindatang
#coronailang
#alumnisma1pati #vaksã¬ncovid19â€¦ https://t.co/jovwvok8sn",kami siap di encusss nganti ping    ncovid ,"['encusss', 'nganti', 'pingncovid']"
108,sukabumiNews.netâ„¢,ðŸ“· Kepala Dinas (Kadis) Kesehatan Kabupaten Sukabumi H. Harun Al Rasyid mengatakan bahwa diperlukan suatu penangananâ€¦ https://t.co/c9pu2h575M,positif,ðÿ“· kepala dinas kadis) kesehatan kabupaten sukabumi h. harun al rasyid mengatakan bahwa diperlukan suatu penangananâ€¦ https://t.co/c9pu2h575m,? kepala dinas kadis kesehatan kabupaten sukabumi h harun al rasyid mengatakan bahwa diperlukan suatu penanganan ,"['kepala', 'dinas', 'kadis', 'kesehatan', 'kabupaten', 'sukabumi', 'h', 'harun', 'al', 'rasyid', 'penanganan']"
109,Bela Indi Sulistio,"Vaksinasi Mengakhiri Pandemi Covid-19 Menuju Herd Immunity 

#rapidantibodi
#rapidantigen
#swabPCR
#vaksin
ðŸ™ðŸ™ðŸ™ https://t.co/vOE3OWNpK8",positif,"vaksinasi mengakhiri pandemi covid-19 menuju herd immunity 

#rapidantibodi
#rapidantigen
#swabpcr
#vaksin
ðÿ™ðÿ™ðÿ™ https://t.co/voe3ownpk8",vaksinasi mengakhiri pandemi covid menuju herd immunity      ,"['vaksinasi', 'pandemi', 'covid', 'herd', 'immunity']"
110,#AkunResmiBalai,"Asrorun Niam Sholeh dari MUI menyampaikan setelah mendapatkan UEA dari Badan POM, MUI akan melakukan finalisasi fatâ€¦ https://t.co/tou1BXWZrU",positif,"asrorun niam sholeh dari mui menyampaikan setelah mendapatkan uea dari badan pom, mui akan melakukan finalisasi fatâ€¦ https://t.co/tou1bxwzru",asrorun niam sholeh dari mui menyampaikan setelah mendapatkan uea dari badan pom mui akan melakukan finalisasi fat ,"['asrorun', 'niam', 'sholeh', 'mui', 'uea', 'badan', 'pom', 'mui', 'finalisasi', 'fat']"
111,MasTON,"Vaksin kan obat pencegah kan kayak imunisasi.
Bukan obat penyembuh kayak mixagrib atau ultraaflu atau panasdol.
Tetâ€¦ https://t.co/yjP7LAXRpY",positif,"vaksin kan obat pencegah kan kayak imunisasi.
bukan obat penyembuh kayak mixagrib atau ultraaflu atau panasdol.
tetâ€¦ https://t.co/yjp7laxrpy",vaksin kan obat pencegah kan kayak imunisasibukan obat penyembuh kayak mixagrib atau ultraaflu atau panasdoltet ,"['vaksin', 'obat', 'pencegah', 'kayak', 'imunisasibukan', 'obat', 'penyembuh', 'kayak', 'mixagrib', 'ultraaflu', 'panasdoltet']"
113,MariaMey,Badan pengawas obat dan makanan (BPOM) pada tgl 11 jan'21 telah memberikan persetujuan penggunaan dlm kondisi Emergâ€¦ https://t.co/TUgkjkQjFp,positif,badan pengawas obat dan makanan bpom) pada tgl 11 jan'21 telah memberikan persetujuan penggunaan dlm kondisi emergâ€¦ https://t.co/tugkjkqjfp,badan pengawas obat dan makanan bpom pada tgljan' telah memberikan persetujuan penggunaan dlm kondisi emerg ,"['badan', 'pengawas', 'obat', 'makanan', 'bpom', 'tgljan', 'persetujuan', 'penggunaan', 'dlm', 'kondisi', 'emerg']"
115,áµ‡áµ‰CÌ¶hÌ¶rÌ¶iÌ¶sÌ¶tÌ¶tÌ¶pÌ¶sÌ¶,Menkes : Lansia Bisa Terima Vaksin Covid-19 Dari GAVI https://t.co/6vYsrDUiq3 #Vaksin #lansia #kemenkes #gavi,positif,menkes  lansia bisa terima vaksin covid-19 dari gavi https://t.co/6vysrduiq3 #vaksin #lansia #kemenkes #gavi,menkeslansia bisa terima vaksin covid dari gavi ,"['menkeslansia', 'terima', 'vaksin', 'covid', 'gavi']"
123,Kata Batam,"BPOM: Vaksin Sinovac Covid-19 Aman, MUI pun Resmi Keluarkan Fatwa Suci &amp; Halal
#Batam #Covid19 #Vaksinâ€¦ https://t.co/qWyBtTHL5c",positif,"bpom: vaksin sinovac covid-19 aman, mui pun resmi keluarkan fatwa suci &amp; halal
#batam #covid19 #vaksinâ€¦ https://t.co/qwybtthl5c",bpom vaksin sinovac covid aman mui pun resmi keluarkan fatwa suci amp halal  ,"['bpom', 'vaksin', 'sinovac', 'covid', 'aman', 'mui', 'resmi', 'keluarkan', 'fatwa', 'suci', 'amp', 'halal']"
125,Ahmad Ali,Kesediaan Presiden untuk menjadi yg pertama sebagai penerima #vaksin ini tentunya dimaksudkan agar rakyat Indonesiaâ€¦ https://t.co/pzodbeSlGM,positif,kesediaan presiden untuk menjadi yg pertama sebagai penerima #vaksin ini tentunya dimaksudkan agar rakyat indonesiaâ€¦ https://t.co/pzodbeslgm,kesediaan presiden untuk menjadi yg pertama sebagai penerima ini tentunya dimaksudkan agar rakyat indonesia ,"['kesediaan', 'presiden', 'yg', 'penerima', 'rakyat', 'indonesia']"
127,detakpos,BPOMÂ SetujuÂ Gunakan Vaksin COVID-19 Produksi Sinovac https://t.co/TeSkfZ5n9M #kemenkes #satgascovid19 #vaksinâ€¦ https://t.co/lG0hLQURJq,positif,bpomâ setujuâ gunakan vaksin covid-19 produksi sinovac https://t.co/teskfz5n9m #kemenkes #satgascovid19 #vaksinâ€¦ https://t.co/lg0hlqurjq,bpom?setuju?gunakan vaksin covid produksi sinovac ,"['bpomsetujugunakan', 'vaksin', 'covid', 'produksi', 'sinovac']"
128,Beritakitacoid,"Vaksinasi Covid di Lamsel Diperkirakan Akhir Januari Atau Awal Februari
https://t.co/a3xREsaRs2

#beritakitacoidâ€¦ https://t.co/UpkNiTpDzm",positif,"vaksinasi covid di lamsel diperkirakan akhir januari atau awal februari
https://t.co/a3xresars2

#beritakitacoidâ€¦ https://t.co/upknitpdzm",vaksinasi covid di lamsel diperkirakan akhir januari atau awal februari  ,"['vaksinasi', 'covid', 'lamsel', 'januari', 'februari']"
129,Andre,"Berdasarkan Hasil Evaluasi Mutu BPOM, #Vaksin Covid-19 Produksi Sinovac, AMAN https://t.co/LAkFZ1O4R3",positif,"berdasarkan hasil evaluasi mutu bpom, #vaksin covid-19 produksi sinovac, aman https://t.co/lakfz1o4r3",berdasarkan hasil evaluasi mutu bpom covid produksi sinovac aman ,"['berdasarkan', 'hasil', 'evaluasi', 'mutu', 'bpom', 'covid', 'produksi', 'sinovac', 'aman']"
130,Kraksaan Online Dot ID,Kabupaten Probolinggo Siap Laksanakan Vaksinasi Covid-19 https://t.co/jOV0gUkjgY #corona #COVID #vaksin,positif,kabupaten probolinggo siap laksanakan vaksinasi covid-19 https://t.co/jov0gukjgy #corona #covid #vaksin,kabupaten probolinggo siap laksanakan vaksinasi covid ,"['kabupaten', 'probolinggo', 'laksanakan', 'vaksinasi', 'covid']"
131,IDN Globe,Kepala Badan POM mengatakan vaksin CoronaVac yang telah diuji klinis di Indonesia memenuhi persyaratan mendapatkanâ€¦ https://t.co/yXh04VdFuV,positif,kepala badan pom mengatakan vaksin coronavac yang telah diuji klinis di indonesia memenuhi persyaratan mendapatkanâ€¦ https://t.co/yxh04vdfuv,kepala badan pom mengatakan vaksin coronavac yang telah diuji klinis di indonesia memenuhi persyaratan mendapatkan ,"['kepala', 'badan', 'pom', 'vaksin', 'coronavac', 'diuji', 'klinis', 'indonesia', 'memenuhi', 'persyaratan']"
132,NawaCita2024,"Walau sudah di #vaksin tetap wajib 3M

#vaksinuntukkita https://t.co/ZYRWMfKyIo",positif,"walau sudah di #vaksin tetap wajib 3m

#vaksinuntukkita https://t.co/zyrwmfkyio",walau sudah di tetap wajib m,"['wajib', 'm']"
133,IG - satukanalcom,"https://t.co/sLbZJ0n3EW, #Kediriâ€“ Alur pelayanan #Vaksinasi covid-19 Kota #Kediri, dilakukan mulai dari tahap Pendaâ€¦ https://t.co/YeTlhZYQPp",positif,"https://t.co/slbzj0n3ew, #kediriâ€“ alur pelayanan #vaksinasi covid-19 kota #kediri, dilakukan mulai dari tahap pendaâ€¦ https://t.co/yetlhzyqpp",,[]
136,Rizal Ariyadi,"POLRES MERAUKE DAPAT 20 DOSIS VAKSIN ðŸ‡®ðŸ‡©ðŸ˜‡ #LawanCovid19 #Vaksin
https://t.co/fSMyqJ2Kxh",positif,"polres merauke dapat 0 dosis vaksin ðÿ‡®ðÿ‡©ðÿ˜‡ #lawancovid19 #vaksin
https://t.co/fsmyqj2kxh",polres merauke dapatdosis vaksin ??,"['polres', 'merauke', 'dapatdosis', 'vaksin']"
139,JIH | Rumah Sakit,"Home Service Rumah Sakit ""JIH"", lebih praktis, aman, nyaman, dan bebas antrian!

#AkuPilihJIH
#RumahSakitJIHâ€¦ https://t.co/oeZRXAmePM",positif,"home service rumah sakit jih"", lebih praktis, aman, nyaman, dan bebas antrian!

#akupilihjih
#rumahsakitjihâ€¦ https://t.co/oezrxamepm",home service rumah sakit jih lebih praktis aman nyaman dan bebas antrian   ,"['home', 'service', 'rumah', 'sakit', 'jih', 'praktis', 'aman', 'nyaman', 'bebas', 'antrian']"
141,Batam Pos,"IDI: Stop Polemik, Nakes Jangan Takut Divaksin Covid-19 https://t.co/ervjiyO2NN via @harianbatampos 

#COVID19 #Vaksin",positif,"idi: stop polemik, nakes jangan takut divaksin covid-19 https://t.co/ervjiyo2nn via @harianbatampos 

#covid19 #vaksin",idi stop polemik nakes jangan takut divaksin covid,"['idi', 'stop', 'polemik', 'nakes', 'takut', 'divaksin', 'covid']"
143,PMJNEWS,"BPOM Terbitkan EUA, IDI: Hentikan Polemik Soal Vaksin Sinovac
https://t.co/DE3lrxyOTz 
#BPOM #EUA #vaksin #COVID19",positif,"bpom terbitkan eua, idi: hentikan polemik soal vaksin sinovac
https://t.co/de3lrxyotz 
#bpom #eua #vaksin #covid19",bpom terbitkan eua idi hentikan polemik soal vaksin sinovac ,"['bpom', 'terbitkan', 'eua', 'idi', 'hentikan', 'polemik', 'vaksin', 'sinovac']"
147,InfoImunisasi,"HALAL sudah, BPOM sudah, entaskan polemik, saatnya vaksinasi untuk herd immunity #VaksinHalal #Vaksin https://t.co/OGmMX9lxoU",positif,"halal sudah, bpom sudah, entaskan polemik, saatnya vaksinasi untuk herd immunity #vaksinhalal #vaksin https://t.co/ogmmx9lxou",halal sudah bpom sudah entaskan polemik saatnya vaksinasi untuk herd immunity ,"['halal', 'bpom', 'entaskan', 'polemik', 'vaksinasi', 'herd', 'immunity']"
149,suarabanyumas,Kabupaten #Purbalingga mendapatkan jatah 1.326 #vaksin Covid-19 untuk tahap pertama. Namun jumlah tersebut masih daâ€¦ https://t.co/SUAZ5uCFGZ,positif,kabupaten #purbalingga mendapatkan jatah 1.326 #vaksin covid-19 untuk tahap pertama. namun jumlah tersebut masih daâ€¦ https://t.co/suaz5ucfgz,kabupaten mendapatkan jatah  covid untuk tahap pertama namun jumlah tersebut masih da ,"['kabupaten', 'jatahcovid', 'tahap', 'da']"
